id_estudiante,año_lectivo,edad,genero,nacionalidad,zona_residencia,nivel,grado,tipo_escuela,veces_repitio_grado,sobre_edad,promedio_actual,promedio_anterior,materias_reprobadas,porcentaje_asistencia,tercil_socioeconomico,nivel_educacion_padres,trabaja_estudiante,estado_actual,desertor,probabilidad_desercion
E003884,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,2.91,2.75,0,55.6,1,Primaria_Completa,1,Desertor,1,0.5148
E003885,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,4.73,4.07,0,79.3,2,Secundaria_Incompleta,0,Activo,0,0.0357
E003886,2020,15,M,Panameña,Rural,Media,10,Oficial,0,0,4.61,4.79,0,72.9,3,Universidad,1,Desertor,1,0.0932
E003887,2020,15,F,Panameña,Rural,Media,10,Particular,1,0,1.92,1.93,2,56.1,1,Secundaria_Completa,1,Desertor,1,0.6983
E003888,2020,16,F,Panameña,Urbana,Media,11,Oficial,0,0,3.55,3.65,0,78.3,2,Secundaria_Incompleta,0,Activo,0,0.0635
E003889,2020,7,F,Panameña,Urbana,Primaria,2,Particular,0,0,3.6,3.6,3,81.0,2,Universidad,0,Activo,0,0.0233
E003890,2020,12,F,Panameña,Rural,Premedia,7,Oficial,2,0,2.4,1.77,3,79.2,1,Secundaria_Incompleta,0,Desertor,1,0.596
E003891,2020,18,M,Panameña,Urbana,Media,11,Oficial,2,2,1.82,1.27,0,62.9,1,Secundaria_Completa,0,Desertor,1,0.9466
E003892,2020,16,F,Panameña,Urbana,Media,11,Oficial,0,0,2.83,3.29,0,68.2,1,Secundaria_Incompleta,0,Activo,0,0.2277
E003893,2020,13,M,Panameña,Urbana,Premedia,8,Particular,0,0,3.57,4.21,0,79.5,3,Universidad,0,Activo,0,0.0366
E003894,2020,13,M,Panameña,Urbana,Primaria,6,Particular,0,2,3.99,3.83,0,85.5,2,Secundaria_Completa,0,Activo,0,0.0147
E003895,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,3.99,4.02,3,84.6,3,Universidad,0,Activo,0,0.0125
E003896,2020,17,M,Panameña,Urbana,Media,12,Particular,0,0,3.84,4.22,0,65.8,2,Secundaria_Completa,1,Desertor,1,0.2395
E003897,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,3.45,3.07,0,87.1,2,Secundaria_Completa,0,Desertor,1,0.0085
E003898,2020,15,F,Panameña,Urbana,Premedia,7,Oficial,0,3,3.59,3.35,2,84.8,3,Universidad,0,Activo,0,0.0451
E003899,2020,13,M,Panameña,Urbana,Premedia,7,Oficial,2,1,2.45,2.2,0,79.6,1,Secundaria_Completa,0,Activo,0,0.5641
E003900,2020,8,M,Panameña,Urbana,Primaria,3,Oficial,0,0,2.92,3.01,0,64.4,1,Primaria_Completa,0,Desertor,1,0.1416
E003901,2020,15,M,Panameña,Urbana,Premedia,9,Oficial,0,1,2.06,1.66,2,64.7,1,Secundaria_Incompleta,1,Desertor,1,0.3822
E003902,2020,15,F,Panameña,Urbana,Media,10,Oficial,0,0,3.5,3.98,0,77.1,1,Secundaria_Incompleta,0,Activo,0,0.0834
E003903,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,1,0,2.93,1.96,0,68.6,1,Secundaria_Incompleta,0,Desertor,1,0.197
E003904,2020,16,M,Panameña,Rural,Premedia,8,Oficial,1,3,2.36,1.81,3,56.6,1,Secundaria_Incompleta,1,Desertor,1,0.762
E003905,2020,13,F,Panameña,Rural,Premedia,8,Oficial,0,0,3.09,3.27,0,75.9,1,Secundaria_Incompleta,0,Activo,0,0.0765
E003906,2020,10,F,Panameña,Rural,Primaria,5,Oficial,0,0,2.67,2.7,3,78.8,1,Secundaria_Incompleta,0,Activo,0,0.0394
E003907,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,2.81,3.18,0,67.3,1,Secundaria_Incompleta,1,Desertor,1,0.2098
E003908,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,4.77,4.47,0,93.8,3,Secundaria_Completa,0,Activo,0,0.0056
E003909,2020,20,M,Panameña,Urbana,Media,12,Oficial,0,3,4.94,4.76,0,88.6,2,Secundaria_Completa,0,Activo,0,0.0295
E003910,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,4.17,4.35,0,82.7,1,Universidad,0,Activo,0,0.0148
E003911,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,0,0,4.98,4.94,0,88.2,3,Secundaria_Completa,0,Activo,0,0.0051
E003912,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,2.63,3.87,0,81.3,1,Secundaria_Incompleta,0,Desertor,1,0.0447
E003913,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,4.26,3.79,2,89.4,3,Universidad,0,Activo,0,0.0124
E003914,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,3.28,3.17,0,55.0,1,Secundaria_Completa,1,Desertor,1,0.5896
E003915,2020,16,M,Panameña,Urbana,Premedia,8,Oficial,0,3,3.53,3.31,0,64.8,1,Secundaria_Incompleta,1,Desertor,1,0.3811
E003916,2020,10,M,Panameña,Rural,Primaria,5,Oficial,0,0,5.0,4.7,0,98.9,3,Universidad,0,Activo,0,0.0014
E003917,2020,12,M,Panameña,Urbana,Primaria,6,Oficial,0,1,4.15,4.79,0,81.1,1,Secundaria_Completa,0,Activo,0,0.0224
E003918,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,2.15,2.19,0,69.2,1,Primaria_Incompleta,0,Desertor,1,0.2539
E003919,2020,12,M,Panameña,Rural,Primaria,6,Oficial,0,1,3.93,3.7,0,79.8,1,Primaria_Completa,0,Desertor,1,0.0267
E003920,2020,14,F,Panameña,Urbana,Premedia,9,Oficial,0,0,4.74,4.32,0,88.5,2,Secundaria_Completa,1,Activo,0,0.0132
E003921,2020,12,M,Panameña,Urbana,Primaria,4,Oficial,0,3,2.74,3.16,0,81.6,1,Universidad,0,Desertor,1,0.0399
E003922,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,3.49,3.6,0,85.7,2,Secundaria_Completa,0,Activo,0,0.0204
E003923,2020,13,F,Panameña,Rural,Primaria,5,Oficial,1,3,2.13,1.56,3,59.1,1,Secundaria_Incompleta,0,Desertor,1,0.5241
E003924,2020,14,F,Panameña,Urbana,Premedia,9,Particular,0,0,4.13,4.47,0,82.2,1,Primaria_Completa,0,Desertor,1,0.0319
E003925,2020,17,F,Panameña,Rural,Media,12,Oficial,0,0,3.51,3.34,0,80.3,1,Primaria_Completa,0,Activo,0,0.0582
E003926,2020,19,F,Panameña,Urbana,Media,12,Oficial,0,2,3.15,2.6,0,81.3,2,Secundaria_Incompleta,0,Activo,0,0.0725
E003927,2020,14,F,Panameña,Urbana,Premedia,9,Oficial,0,0,2.78,2.02,0,86.3,2,Secundaria_Completa,0,Activo,0,0.0215
E003928,2020,14,M,Panameña,Urbana,Premedia,9,Particular,0,0,3.5,3.59,0,80.4,3,Secundaria_Completa,0,Activo,0,0.0334
E003929,2020,10,M,Panameña,Rural,Primaria,5,Oficial,0,0,4.0,3.43,0,91.8,2,Secundaria_Incompleta,0,Activo,0,0.0045
E003930,2020,10,F,Panameña,Rural,Primaria,5,Oficial,0,0,3.66,2.97,2,82.8,2,Secundaria_Completa,0,Desertor,1,0.0169
E003931,2020,10,F,Panameña,Rural,Primaria,4,Oficial,0,1,3.78,4.1,0,75.6,1,Secundaria_Incompleta,0,Desertor,1,0.0446
E003932,2020,14,F,Panameña,Urbana,Premedia,9,Oficial,0,0,2.58,2.48,0,54.6,1,Secundaria_Incompleta,1,Desertor,1,0.5582
E003933,2020,15,M,Panameña,Rural,Media,10,Particular,0,0,3.23,3.75,0,90.9,2,Secundaria_Completa,0,Activo,0,0.0155
E003934,2020,16,M,Panameña,Urbana,Media,11,Oficial,0,0,3.18,3.01,0,55.8,1,Secundaria_Incompleta,1,Desertor,1,0.5721
E003935,2020,18,M,Panameña,Rural,Media,12,Oficial,0,1,2.87,3.14,0,65.7,1,Secundaria_Incompleta,1,Desertor,1,0.3482
E003936,2020,11,M,Panameña,Urbana,Primaria,6,Oficial,0,0,2.73,3.0,0,71.8,1,Secundaria_Incompleta,0,Activo,0,0.0656
E003937,2020,14,M,Panameña,Rural,Premedia,9,Particular,0,0,3.33,2.99,1,97.7,2,Universidad,0,Activo,0,0.0056
E003938,2020,17,M,Panameña,Urbana,Media,12,Particular,0,0,2.7,2.64,2,59.4,1,Primaria_Completa,1,Desertor,1,0.5331
E003939,2020,13,M,Panameña,Urbana,Primaria,5,Oficial,1,3,2.87,2.39,0,78.1,1,Secundaria_Incompleta,0,Activo,0,0.0698
E003940,2020,10,M,Panameña,Urbana,Primaria,5,Particular,0,0,3.77,3.59,0,93.0,3,Universidad,0,Activo,0,0.0035
E003941,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,4.04,3.95,0,62.2,1,Secundaria_Completa,0,Desertor,1,0.2708
E003942,2020,8,F,Panameña,Urbana,Primaria,3,Oficial,0,0,3.34,3.37,0,67.4,1,Secundaria_Incompleta,0,Desertor,1,0.0974
E003943,2020,15,M,Panameña,Urbana,Media,10,Oficial,1,0,1.77,1.34,1,55.3,1,Secundaria_Incompleta,1,Desertor,1,0.7012
E003944,2020,9,M,Panameña,Rural,Primaria,4,Oficial,0,0,5.0,5.0,0,96.9,3,Universidad,0,Activo,0,0.0018
E003945,2020,6,F,Panameña,Urbana,Primaria,1,Oficial,0,0,3.13,3.02,0,75.0,1,Primaria_Completa,0,Desertor,1,0.043
E003946,2020,20,M,Panameña,Urbana,Media,12,Particular,0,3,2.36,2.97,1,55.1,1,Primaria_Completa,1,Desertor,1,0.7795
E003947,2020,14,M,Panameña,Urbana,Premedia,8,Oficial,1,1,2.09,2.03,0,61.8,1,Primaria_Completa,1,Desertor,1,0.461
E003948,2020,9,M,Panameña,Urbana,Primaria,4,Oficial,0,0,3.23,3.55,0,69.3,1,Primaria_Completa,0,Activo,0,0.0803
E003949,2020,10,F,Panameña,Rural,Primaria,5,Oficial,0,0,4.42,4.41,0,76.1,3,Universidad,1,Activo,0,0.0254
E003950,2020,14,M,Panameña,Urbana,Primaria,6,Oficial,0,3,2.56,2.57,0,82.4,1,Secundaria_Completa,0,Activo,0,0.0378
E003951,2020,14,M,Panameña,Urbana,Premedia,8,Oficial,0,1,2.26,2.73,2,51.0,1,Primaria_Completa,1,Desertor,1,0.7565
E003952,2020,18,F,Panameña,Rural,Media,10,Oficial,0,3,3.6,4.08,0,86.1,2,Primaria_Completa,0,Desertor,1,0.0485
E003953,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,3.18,3.16,0,76.9,1,Secundaria_Completa,0,Desertor,1,0.0677
E003954,2020,8,M,Panameña,Rural,Primaria,3,Particular,0,0,4.96,4.73,0,81.0,2,Secundaria_Completa,0,Activo,0,0.014
E003955,2020,18,M,Panameña,Rural,Media,10,Oficial,0,3,3.44,3.76,0,57.9,1,Primaria_Completa,1,Desertor,1,0.6593
E003956,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,3.86,3.76,3,93.6,3,Secundaria_Completa,0,Activo,0,0.0089
E003957,2020,16,F,Panameña,Urbana,Media,11,Oficial,0,0,4.44,4.76,0,70.3,2,Secundaria_Completa,1,Desertor,1,0.1431
E003958,2020,14,F,Panameña,Urbana,Premedia,9,Oficial,0,0,3.33,3.1,0,90.3,2,Universidad,0,Activo,0,0.0122
E003959,2020,8,M,Panameña,Urbana,Primaria,3,Oficial,0,0,4.52,4.63,2,77.6,1,Secundaria_Incompleta,0,Activo,0,0.031
E003960,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,3.98,3.89,0,58.2,1,Primaria_Completa,1,Desertor,1,0.4676
E003961,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,0,0,3.96,4.23,0,71.8,1,Secundaria_Incompleta,0,Activo,0,0.0542
E003962,2020,7,F,Panameña,Urbana,Primaria,1,Oficial,0,1,3.61,3.27,0,81.1,2,Secundaria_Completa,0,Activo,0,0.0211
E003963,2020,11,M,Panameña,Urbana,Primaria,5,Oficial,0,1,3.33,3.2,0,75.6,1,Primaria_Completa,0,Activo,0,0.0477
E003964,2020,12,F,Panameña,Urbana,Primaria,5,Oficial,0,2,3.06,2.88,0,74.9,1,Primaria_Completa,0,Activo,0,0.0661
E003965,2020,20,M,Panameña,Rural,Media,12,Oficial,0,3,3.12,3.2,0,72.5,1,Primaria_Completa,0,Desertor,1,0.2442
E003966,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,2.94,3.07,0,81.9,1,Universidad,0,Activo,0,0.0526
E003967,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,4.24,3.79,0,70.8,1,Secundaria_Incompleta,0,Activo,0,0.0587
E003968,2020,14,F,Panameña,Rural,Premedia,7,Particular,2,2,2.57,1.82,0,80.7,2,Primaria_Completa,0,Desertor,1,0.936
E003969,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,4.0,3.95,0,85.9,3,Secundaria_Completa,0,Activo,0,0.0161
E003970,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,3.81,3.46,0,77.9,1,Universidad,0,Activo,0,0.0551
E003971,2020,8,F,Panameña,Rural,Primaria,3,Oficial,0,0,2.69,3.25,0,74.9,1,Primaria_Completa,0,Activo,0,0.0461
E003972,2020,16,M,Panameña,Urbana,Premedia,9,Oficial,2,2,2.66,2.17,0,65.1,1,Primaria_Completa,1,Desertor,1,0.9059
E003973,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,4.0,4.02,0,78.2,2,Secundaria_Incompleta,1,Activo,0,0.065
E003974,2020,12,M,Panameña,Rural,Premedia,7,Oficial,0,0,3.12,3.38,0,78.0,2,Universidad,1,Activo,0,0.0573
E003975,2020,14,F,Panameña,Rural,Premedia,9,Oficial,0,0,3.57,3.37,0,67.8,1,Primaria_Completa,1,Desertor,1,0.1812
E003976,2020,6,M,Panameña,Rural,Primaria,1,Oficial,0,0,1.68,1.44,1,49.9,1,Primaria_Completa,1,Desertor,1,0.5782
E003977,2020,7,F,Panameña,Urbana,Primaria,2,Oficial,0,0,3.62,3.56,0,58.4,1,Secundaria_Completa,1,Desertor,1,0.247
E003978,2020,14,M,Panameña,Rural,Premedia,9,Oficial,0,0,3.75,4.06,0,94.4,3,Universidad,0,Activo,0,0.0061
E003979,2020,15,F,Panameña,Urbana,Media,10,Particular,0,0,4.47,4.56,0,90.6,3,Universidad,0,Activo,0,0.0115
E003980,2020,18,M,Panameña,Urbana,Media,10,Particular,0,3,2.97,3.3,0,70.4,2,Secundaria_Incompleta,1,Desertor,1,0.286
E003981,2020,8,M,Panameña,Urbana,Primaria,3,Oficial,0,0,3.69,2.72,0,88.8,3,Universidad,0,Activo,0,0.0059
E003982,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,1,0,2.74,2.48,0,77.9,2,Secundaria_Completa,0,Desertor,1,0.0337
E003983,2020,9,F,Panameña,Urbana,Primaria,2,Oficial,0,2,2.08,1.97,2,53.4,1,Primaria_Completa,1,Desertor,1,0.5915
E003984,2020,12,M,Panameña,Rural,Premedia,7,Oficial,0,0,3.34,3.7,0,82.0,2,Primaria_Completa,0,Activo,0,0.0325
E003985,2020,16,M,Panameña,Urbana,Media,11,Particular,0,0,3.01,3.23,0,77.6,2,Secundaria_Completa,0,Desertor,1,0.0743
E003986,2020,9,F,Panameña,Rural,Primaria,4,Oficial,0,0,4.14,3.87,0,89.0,3,Universidad,0,Activo,0,0.0054
E003987,2020,14,M,Panameña,Urbana,Premedia,9,Particular,0,0,2.61,2.51,2,56.2,1,Secundaria_Incompleta,1,Desertor,1,0.5581
E003988,2020,14,M,Panameña,Rural,Premedia,9,Oficial,0,0,4.01,4.08,0,74.4,1,Secundaria_Completa,0,Activo,0,0.0793
E003989,2020,6,F,Panameña,Urbana,Primaria,1,Oficial,0,0,3.58,3.66,0,78.3,3,Universidad,0,Activo,0,0.0208
E003990,2020,16,F,Panameña,Rural,Media,11,Oficial,0,0,3.23,3.81,0,64.9,1,Primaria_Completa,1,Desertor,1,0.3064
E003991,2020,7,M,Panameña,Rural,Primaria,2,Oficial,0,0,2.49,2.91,1,59.2,1,Secundaria_Incompleta,0,Desertor,1,0.2677
E003992,2020,14,F,Panameña,Urbana,Premedia,8,Oficial,1,1,1.97,1.49,0,61.5,1,Secundaria_Completa,1,Desertor,1,0.4759
E003993,2020,10,F,Panameña,Urbana,Primaria,5,Oficial,2,0,2.62,2.36,2,74.1,1,Secundaria_Incompleta,0,Desertor,1,0.5357
E003994,2020,17,M,Panameña,Urbana,Media,12,Particular,0,0,4.54,4.78,0,90.0,3,Secundaria_Completa,0,Activo,0,0.0121
E003995,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,3.41,3.48,0,84.7,2,Primaria_Completa,0,Activo,0,0.0116
E003996,2020,8,F,Panameña,Rural,Primaria,2,Particular,0,1,2.6,2.78,2,80.3,1,Primaria_Completa,0,Desertor,1,0.038
E003997,2020,18,F,Panameña,Rural,Media,11,Oficial,3,2,2.27,2.46,3,66.0,1,Secundaria_Completa,0,Desertor,1,0.9486
E003998,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,1,0,3.13,2.45,2,76.2,1,Secundaria_Incompleta,0,Desertor,1,0.1052
E003999,2020,12,F,Panameña,Urbana,Primaria,5,Oficial,0,2,3.18,2.82,0,63.1,1,Secundaria_Incompleta,1,Desertor,1,0.2384
E004000,2020,15,F,Panameña,Urbana,Media,10,Oficial,0,0,2.97,3.63,1,76.7,1,Primaria_Incompleta,0,Desertor,1,0.1531
E004001,2020,14,M,Panameña,Urbana,Premedia,7,Oficial,0,2,4.58,4.52,0,72.0,2,Universidad,1,Desertor,1,0.1329
E004002,2020,10,F,Panameña,Urbana,Primaria,5,Oficial,0,0,2.78,2.89,0,76.5,1,Secundaria_Incompleta,0,Activo,0,0.0379
E004003,2020,17,M,Panameña,Urbana,Media,12,Particular,0,0,4.55,4.29,0,77.6,1,Secundaria_Incompleta,0,Activo,0,0.0671
E004004,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,0,0,3.9,3.52,0,76.9,1,Secundaria_Incompleta,0,Activo,0,0.0307
E004005,2020,16,M,Panameña,Urbana,Media,11,Oficial,0,0,4.84,4.95,0,87.4,3,Universidad,0,Desertor,1,0.0159
E004006,2020,14,F,Panameña,Urbana,Premedia,7,Oficial,0,2,3.28,3.64,0,72.4,1,Secundaria_Completa,0,Desertor,1,0.1603
E004007,2020,13,M,Panameña,Urbana,Premedia,8,Oficial,0,0,3.56,3.41,0,72.2,1,Secundaria_Incompleta,0,Activo,0,0.108
E004008,2020,7,F,Panameña,Rural,Primaria,2,Particular,0,0,3.58,3.51,0,67.0,1,Secundaria_Completa,0,Desertor,1,0.0985
E004009,2020,17,M,Panameña,Urbana,Media,12,Particular,1,0,1.38,1.46,1,67.4,1,Primaria_Completa,0,Desertor,1,0.3495
E004010,2020,10,M,Panameña,Rural,Primaria,5,Oficial,0,0,2.89,2.86,0,91.1,2,Secundaria_Completa,0,Activo,0,0.0059
E004011,2020,17,M,Panameña,Rural,Media,12,Oficial,0,0,2.17,2.51,2,65.1,1,Primaria_Completa,0,Desertor,1,0.3677
E004012,2020,10,M,Panameña,Urbana,Primaria,5,Oficial,0,0,4.25,5.0,3,79.8,1,Secundaria_Completa,0,Activo,0,0.0275
E004013,2020,13,M,Panameña,Rural,Premedia,8,Oficial,0,0,2.5,3.24,1,72.3,1,Secundaria_Incompleta,0,Desertor,1,0.1354
E004014,2020,12,F,Panameña,Urbana,Premedia,7,Oficial,0,0,4.01,4.53,0,80.2,1,Primaria_Completa,0,Activo,0,0.0414
E004015,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,3.17,3.42,0,73.8,1,Secundaria_Incompleta,0,Desertor,1,0.0962
E004016,2020,6,M,Panameña,Urbana,Primaria,1,Particular,0,0,4.08,4.04,0,95.9,2,Secundaria_Incompleta,0,Activo,0,0.0027
E004017,2020,18,M,Panameña,Urbana,Media,11,Oficial,0,2,3.08,3.12,0,84.0,2,Secundaria_Completa,0,Activo,0,0.0543
E004018,2020,12,F,Panameña,Rural,Premedia,7,Oficial,0,0,3.83,3.94,0,91.1,2,Secundaria_Incompleta,0,Activo,0,0.0103
E004019,2020,10,M,Panameña,Urbana,Primaria,5,Oficial,0,0,4.55,4.0,1,79.3,2,Secundaria_Completa,0,Activo,0,0.0201
E004020,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,4.02,4.69,0,89.2,2,Universidad,0,Activo,0,0.0061
E004021,2020,15,M,Panameña,Urbana,Premedia,7,Oficial,0,3,3.38,3.24,2,63.9,1,Secundaria_Completa,1,Activo,0,0.4613
E004022,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,4.44,4.8,0,98.6,3,Secundaria_Completa,0,Activo,0,0.0033
E004023,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,1,0,2.6,2.26,2,71.5,1,Primaria_Incompleta,0,Activo,0,0.1447
E004024,2020,15,M,Panameña,Rural,Media,10,Oficial,0,0,3.43,3.38,3,59.8,1,Secundaria_Completa,1,Desertor,1,0.5185
E004025,2020,16,F,Panameña,Urbana,Media,11,Oficial,0,0,1.91,1.11,1,49.2,1,Primaria_Incompleta,1,Desertor,1,0.8617
E004026,2020,17,F,Panameña,Urbana,Media,11,Oficial,0,1,3.63,3.99,0,83.3,1,Secundaria_Incompleta,0,Activo,0,0.05
E004027,2020,17,F,Panameña,Rural,Media,12,Oficial,0,0,3.25,2.86,0,77.6,2,Primaria_Completa,0,Activo,0,0.0719
E004028,2020,10,M,Panameña,Urbana,Primaria,2,Oficial,0,3,5.0,5.0,0,86.6,3,Secundaria_Completa,0,Activo,0,0.0119
E004029,2020,13,M,Panameña,Rural,Premedia,8,Oficial,0,0,3.65,3.3,0,96.8,2,Secundaria_Completa,0,Activo,0,0.0054
E004030,2020,7,M,Panameña,Urbana,Primaria,2,Oficial,0,0,3.82,3.53,0,89.6,2,Secundaria_Completa,0,Activo,0,0.006
E004031,2020,14,F,Panameña,Urbana,Premedia,9,Oficial,0,0,3.25,3.78,0,59.0,1,Primaria_Incompleta,1,Desertor,1,0.5108
E004032,2020,9,F,Panameña,Rural,Primaria,4,Oficial,0,0,4.08,3.62,0,76.3,1,Secundaria_Incompleta,0,Desertor,1,0.0319
E004033,2020,17,F,Panameña,Urbana,Media,12,Oficial,0,0,2.4,2.68,2,58.0,1,Secundaria_Incompleta,1,Desertor,1,0.5877
E004034,2020,14,F,Panameña,Urbana,Premedia,8,Oficial,0,1,2.51,3.12,0,77.0,1,Secundaria_Incompleta,0,Desertor,1,0.0904
E004035,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,4.82,4.42,0,79.1,2,Secundaria_Incompleta,0,Activo,0,0.0361
E004036,2020,6,M,Panameña,Rural,Primaria,1,Particular,0,0,2.63,2.79,0,72.1,1,Primaria_Completa,0,Activo,0,0.064
E004037,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,2.83,2.95,0,57.6,1,Secundaria_Completa,1,Desertor,1,0.4589
E004038,2020,8,M,Panameña,Urbana,Primaria,3,Particular,0,0,3.06,2.16,0,56.6,1,Secundaria_Incompleta,1,Activo,0,0.3087
E004039,2020,8,F,Panameña,Rural,Primaria,3,Oficial,0,0,4.21,3.75,2,94.1,3,Universidad,0,Activo,0,0.0035
E004040,2020,15,M,Panameña,Urbana,Media,10,Oficial,0,0,3.73,3.94,0,58.8,1,Secundaria_Completa,1,Desertor,1,0.4597
E004041,2020,6,M,Panameña,Urbana,Primaria,1,Oficial,0,0,3.79,3.62,0,86.3,2,Secundaria_Completa,0,Activo,0,0.0089
E004042,2020,12,M,Panameña,Urbana,Premedia,7,Oficial,0,0,5.0,4.58,0,88.6,3,Universidad,0,Activo,0,0.0101
E004043,2020,11,F,Panameña,Rural,Primaria,6,Oficial,0,0,2.99,2.62,3,70.4,1,Primaria_Completa,0,Desertor,1,0.0968
E004044,2020,18,M,Panameña,Urbana,Media,10,Oficial,0,3,3.84,3.81,0,60.4,1,Secundaria_Incompleta,1,Desertor,1,0.5719
E004045,2020,16,F,Panameña,Rural,Media,11,Oficial,0,0,4.08,4.27,0,83.1,2,Secundaria_Completa,0,Desertor,1,0.0339
E004046,2020,15,M,Panameña,Rural,Premedia,8,Oficial,0,2,3.21,2.85,0,67.9,1,Primaria_Completa,1,Desertor,1,0.2644
E004047,2020,15,F,Panameña,Urbana,Media,10,Oficial,0,0,4.56,3.81,0,68.6,3,Universidad,1,Activo,0,0.1476
E004048,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,3.85,4.16,0,86.1,2,Secundaria_Completa,0,Activo,0,0.0091
E004049,2020,17,M,Panameña,Urbana,Media,12,Oficial,0,0,2.79,3.1,0,64.1,1,Secundaria_Incompleta,1,Desertor,1,0.3438
E004050,2020,9,F,Panameña,Urbana,Primaria,4,Oficial,2,0,2.68,2.4,0,76.4,1,Secundaria_Completa,0,Desertor,1,0.4149
E004051,2020,11,M,Panameña,Urbana,Primaria,6,Oficial,3,0,2.66,2.5,0,75.2,2,Secundaria_Incompleta,1,Desertor,1,0.9189
E004052,2020,17,M,Panameña,Urbana,Media,11,Oficial,0,1,4.06,3.91,0,61.7,1,Secundaria_Incompleta,1,Desertor,1,0.416
E004053,2020,12,F,Panameña,Urbana,Premedia,7,Particular,0,0,3.18,2.74,0,89.2,2,Secundaria_Incompleta,0,Activo,0,0.0143
E004054,2020,14,M,Panameña,Urbana,Premedia,9,Oficial,0,0,3.78,3.85,3,73.5,1,Secundaria_Incompleta,0,Desertor,1,0.1185
E004055,2020,16,M,Panameña,Urbana,Media,10,Particular,0,1,3.79,4.1,1,60.2,1,Secundaria_Incompleta,1,Desertor,1,0.4965
E004056,2020,14,M,Panameña,Rural,Premedia,9,Particular,0,0,3.51,2.98,2,62.3,1,Primaria_Completa,1,Desertor,1,0.346
E004057,2020,13,F,Panameña,Urbana,Premedia,8,Oficial,0,0,4.04,3.67,0,85.5,1,Secundaria_Incompleta,0,Activo,0,0.0222
E004058,2020,12,M,Panameña,Urbana,Primaria,5,Oficial,0,2,3.27,3.21,0,78.7,1,Secundaria_Completa,0,Activo,0,0.0418
E004059,2020,14,F,Panameña,Urbana,Premedia,9,Oficial,0,0,3.72,3.04,0,97.6,3,Universidad,0,Activo,0,0.0042
E004060,2020,7,F,Panameña,Rural,Primaria,1,Oficial,0,1,2.87,3.03,0,77.3,1,Secundaria_Completa,0,Activo,0,0.0425
E004061,2020,18,F,Panameña,Urbana,Media,10,Oficial,0,3,3.27,3.22,0,61.1,1,Secundaria_Incompleta,1,Desertor,1,0.5735
E004062,2020,16,M,Panameña,Rural,Media,11,Oficial,0,0,3.14,3.19,0,76.7,1,Primaria_Completa,0,Desertor,1,0.0915
E004063,2020,11,F,Panameña,Urbana,Primaria,6,Oficial,0,0,4.36,4.11,3,93.3,3,Universidad,0,Activo,0,0.0041
E004064,2020,6,F,Panameña,Rural,Primaria,1,Oficial,0,0,4.06,3.92,0,90.2,2,Universidad,0,Activo,0,0.0054
E004065,2020,13,F,Panameña,Urbana,Premedia,7,Oficial,0,1,3.1,3.04,0,78.2,1,Primaria_Completa,0,Activo,0,0.0729
E004066,2020,15,F,Panameña,Urbana,Premedia,8,Oficial,3,2,2.73,2.46,2,61.9,1,Secundaria_Completa,1,Desertor,1,0.9534
E004067,2020,14,M,Panameña,Urbana,Primaria,6,Particular,0,3,3.31,3.15,0,58.5,1,Secundaria_Completa,1,Desertor,1,0.3979
